alpha,beta,S0
0.6427156967731842,1.171745865564377,0.8290664383904678
0.6949827518392899,1.1565939450470288,0.8659943970792044
0.5801254531626567,1.435297544063178,0.5986500221919108
0.6461278764732913,1.215312151992149,0.7892076640390692
0.2283086763891837,1.0259548914039702,0.7748523212064495
0.10297678512525832,1.3935489001902188,0.524056913155142
0.1621520306249679,0.8550399439655103,0.9482757991216366
0.4950833127454652,1.1529721710508403,0.779100358192969
0.14231794756280225,1.0822436558913306,0.7102778932536945
0.2246518445045712,1.2809874209344165,0.2000249737469596
0.13852991900882317,0.9229109513846687,0.8627775113604552
0.2181513100135053,1.2120911599382307,0.6271365188955949
0.34087581413429413,1.402128566744655,0.5518943667814086
0.20761302560932154,0.929105479453214,0.8682851070383965
0.227332798130017,1.0202341422617496,0.7800683152595512
0.5775399740886561,1.117129534656929,0.8527293326547516
0.1384264062923446,1.3123154615471462,0.5596699950856785
0.5007519138099867,1.0251984509241252,0.9080818243855752
0.30294969191508475,1.268478483222679,0.6158257617786891
0.5626954732279645,1.3092193231533809,0.5116012936502098
0.2672952208309588,1.103277453839707,0.7211923415807201
0.4976516729327494,1.4310757421131959,0.41919813983310344
0.21341330030529101,0.8821451063773379,0.9270071214607444
0.44674707554551085,1.3742099758338158,0.6008277039244944
0.3528717739376069,1.1229803404359582,0.7391005038403948
0.4816605941236851,1.4359791242542024,0.5756295574590717
0.7528695957297472,1.2215330722692292,0.7932371166517046
0.11961158846379043,0.8908926712475943,0.9017922895718156
0.5919726432908381,1.4111889076427742,0.6173303841496252
0.6135749342995944,1.3904870471163515,0.6346717856310475
0.647571500519816,1.140398505093546,0.8627063014471024
0.6127390675611141,1.0813409238275893,0.9082147742019054
0.440922305455964,1.1981745472149283,0.42215956139910793
0.5630235975319168,1.030050505059824,0.9385114153720885
0.2971350513859,1.4298062270616239,0.5261303346792017
0.7378775522691406,1.1629093653598819,0.8736636863227208
0.11744908936714085,0.9548302799679355,0.8296769865730943
0.24487725339381045,1.1759638471411529,0.6584116461661179
0.3040662758949762,1.1660051379053435,0.6860192958640629
0.4321691031262677,1.3012970486275803,0.6409072594342142
0.1448577870729737,0.96113001623418,0.8211002920866484
0.17174077656305112,1.1230185984625416,0.6808936017395829
0.7466129735231863,1.231441365841794,0.7794763439144835
0.4921748377739595,1.1615646351587878,0.7702993509431848
0.6026711768231869,1.2336443580221461,0.5759734845626179
0.10438307768795216,1.0189214556655712,0.7699382214566862
0.3394479658573248,1.4566343500120724,0.5245756011786908
0.5296665660410343,1.363466845003693,0.6338956212585044
0.3677860857364165,0.9222861591529637,0.9527034425492271
0.06416020924437385,1.3720540315724599,0.5539626925401722
0.26236773675780223,1.2956338231807005,0.587454308731763
0.051968107098243836,0.9106288344567941,0.9251088487868335
0.12782667547450854,1.1765453377609474,0.6413544777569335
0.09834074871376851,1.1650577937994206,0.6550005238319668
0.769313278516587,1.0841647247399748,0.9817314530809631
0.7133970072283143,1.2689843171448913,0.7460267802221172
0.4707158458240081,1.3733500714044844,0.6092344411562807
0.632175516918725,1.2403610326949535,0.6056730804921887
0.5017186341018987,1.410642586259564,0.5960877216059672
0.330345416958451,0.8889036222470879,0.974431323579916
0.6957640382925679,1.206302625694657,0.8141916029315691
0.4342898072183328,1.191374926920512,0.7197577814929698
0.2877309948299957,1.294173378188968,0.5956448922928945
0.8235104577215061,1.1029908121254475,0.9688552063485296
0.5411550301845651,1.0397063628361216,0.9151991650296684
0.2941049971739321,1.042341916858803,0.7851236971304276
0.2156530504180792,0.8636781881416485,0.9520692768846291
