alpha,beta,S0
0.451820709902546,1.40990032638518,0.8684743319778443
0.15085083073333563,1.2460577507789181,0.5278457108175877
0.21468051923213796,1.185535933819061,0.6375182158643167
0.13455279102668874,1.455116176400453,0.47165413128897765
0.09885846056916485,1.377880066270482,0.4284855329555516
0.11983517009003997,1.3009655777706697,0.47093174509990804
0.31120466308967215,1.1460251412461382,0.7900840014332906
0.5131760778588189,1.4722857343347608,0.912537115578477
0.09782535471210706,0.6939601470491286,0.565253541499199
0.12601831394532986,1.0299722076007125,0.5303052830895453
0.14412655719972842,1.4085548876186547,0.4913980157131618
0.07255953965116668,1.2723352959200769,0.3960715557208218
0.2343151630511414,0.8756359533319599,0.7836361285158092
0.11336181626423252,0.45898843776369896,0.7497585650816728
0.1952179875000403,0.675959682534993,0.817997064476748
0.2139772538365579,1.4002964639805011,0.5869774379024156
0.07545538797835152,1.426915597896591,0.38659634222252304
0.41967187968128933,1.2981480633916411,0.87292991138555
0.16437991616081105,1.3548476880911193,0.5283514724240751
0.29843073886764565,1.0839361429808805,0.7962111518970163
0.15996844162620572,1.2206302891007574,0.5467739761879746
0.1096724826441255,1.1100251014198013,0.4843943562885949
0.14504707306670137,1.4952730983294584,0.4807960790079289
0.10900417038837495,0.5415874545505701,0.6726278321651048
0.09338983891079156,0.5123772043201829,0.6395994378582065
0.15654221998610876,1.4682687585765415,0.4998704371304136
0.519410142190907,1.453792243403369,0.9260908184915485
0.4645275792710857,1.4314691882209716,0.874863355693118
0.07603407963078355,0.6155241984281768,0.5325452582864543
0.22868383664886688,0.6152217165246694,0.9483925979618129
0.3264305442874269,0.8880645918257731,0.9420180321096878
0.07738927656287141,0.5609950980644152,0.5596593698387529
0.4391114649689717,1.261417646282357,0.9118395621273047
0.12784399870848487,0.5017737875844632,0.7626411195029625
0.2407047224044685,0.9289811747644726,0.7697458256297537
0.2245333441001526,1.265349848923496,0.6311143057782259
0.4059277706373268,1.4529595281279624,0.8027904451498403
0.41553851758020666,1.1726713872477472,0.9215480767947372
0.3562205954639758,1.052913002471163,0.8965531872540327
0.3156025475477378,1.159038726374666,0.7912967900773832
0.12611244872152427,0.7067163502240525,0.6328798665635071
0.18278622337660907,0.9327244637208677,0.6634828946159032
0.3394124480207441,1.182400962518837,0.8151830744513621
0.2991203173746242,0.9533434498316652,0.8578632450127158
0.36522924322200184,1.2705623009870297,0.815829366952816
0.4985870363643287,1.4295969333035934,0.9128534883271912
0.0559849585484922,1.2027443971347653,0.37178535953541864
0.4238796808829134,1.3850310788272044,0.8456006238605037
0.13941965910115056,0.7856296096281112,0.6311402309685316
0.1955179235567363,1.4309503801601775,0.5572129387650815
0.2609602322976244,1.3904412860434372,0.6490767556802115
0.40868244400411574,1.1315790041313778,0.9321047225329446
0.23106543537756347,0.6658435427048497,0.9101524489778741
0.5156966169902029,1.4917717174498313,0.9080750894248499
0.3537259453732712,1.383464702693085,0.7641176125210605
0.07968242574037529,0.5546737697865439,0.5702198130742712
0.19085932221269292,0.6113195980420114,0.8554033521045076
0.26042324947917084,1.2930619042835512,0.6728560328721647
0.3785562043788881,1.0235019126477587,0.9455479576291148
0.22628333239891063,1.3852390948582156,0.6060311222267001
0.4084582425269726,1.3998173797616718,0.8228087923544665
0.12607086334881829,1.0267978046314543,0.5311236475841936
0.26843208414728337,1.266576654642595,0.6909015768713653
0.5245653190523603,1.4191687081478204,0.9451854640312142
0.24838496235690616,0.9284204405103805,0.7835394200163811
0.1978988225295302,0.708486727337106,0.8027032258033026
0.35750801448918873,1.4116225291086644,0.7601309692459723
0.07384636135677217,1.1177754337365942,0.41617544932510636
0.08194291374325151,0.6439270894279567,0.5396144747605427
0.07975293730571499,0.4887581599536155,0.60571048847095
0.27415861927492857,0.736889028130855,0.948914888230011
0.3904413127657644,1.2712014901099402,0.847352274522358
0.4305494686221601,1.4573792484606578,0.8286385427030915
0.14691435259172297,1.4621011853186965,0.48774300789401986
0.29711270487267627,1.0692664544621153,0.8003381271786968
0.058714501671958144,0.49770461389868315,0.5219215911967511
0.17683069114019598,0.7421685748890322,0.7352712046762221
0.21163126828314466,0.8553725109449716,0.7504743045815584
0.34891723007254793,1.3128955371105036,0.7806440071072986
0.15476955034795767,0.5435952404636447,0.8114122189679931
0.2951079146963326,1.2798186485980527,0.7224347000814628
0.4242196538407474,1.275114375396965,0.8877320297126531
0.09540786276870597,0.3467294392070449,0.795957649015132
0.3324504819812745,1.131426174876212,0.8260823368032446
0.27638088590655296,0.8844106760969445,0.8558701769351675
