alpha,beta,S0
0.8038465928508168,0.844825980330691,0.14922593151339392
0.6550965484929968,1.19316196539565,0.5267067394841557
0.4620183355307659,0.6880582734454925,0.19335191178677763
0.5337059889533751,1.0593106913480732,0.21589667723617595
0.4434722934408914,0.7037678335624048,0.48544187092634206
0.7146874549813736,1.2577113042967252,0.5229275152130208
0.8398808841555672,1.0522211681782174,0.5411450848269779
0.8282272537858382,0.7172260173677121,0.8728841579888386
0.8460891986891775,1.4063959400116826,0.39525257671123476
0.3671900856550147,0.8110932479316646,0.3687251925163523
0.4019156615384621,0.31907216275957334,0.45599724555112064
0.7048319616528593,0.9679813116809507,0.21761731274179866
0.2701238901187675,0.46195693959430856,0.23879644649445655
0.2303304694838206,0.35439807631039405,0.37493535036218884
0.18975317445723258,0.5815501238164797,0.24306274602490527
0.4768033139775971,1.1193702638851089,0.4139658998514804
0.6053392152628753,0.8384713701626486,0.2290774217101608
0.19985013686039552,0.9923447979927752,0.12356064563725898
0.23319935953104945,0.40310391965222536,0.40976088335764693
0.2614262915940363,0.3866609290646684,0.6150533123395766
0.849691599695576,0.48471976706837755,0.2605403226897435
0.6436925943983207,1.2820351649252917,0.31451231031333904
0.2665068332877904,0.6879923167607211,0.19523427104560523
0.5001821024409798,0.42551755319816176,0.9619423161578294
0.725898759003696,1.4406421337821933,0.21965305716146027
0.5250913185049673,0.5915146307930612,0.5065018325278129
0.6029047901342128,0.5805432862420603,0.6427263504167928
0.8236042774903033,1.4515240991641378,0.37452912324137894
0.7439383430776619,0.6700547293403102,0.43358253041374284
0.5491557111865938,0.8568275943141189,0.5750536863679225
0.27776212593523725,0.8005571008450396,0.3231686773690992
0.7355441381129455,0.4031153513132671,0.7542783522644193
0.5886732063966371,0.5091031197963785,0.7522793286155843
0.6245093756860521,0.8413833882806006,0.24026164758700275
0.5607892082682215,1.4802043889066054,0.11192024077465955
0.41267891529388867,0.48580419730085733,0.2704455726243088
0.8282935059835701,0.46489240038752633,0.8382551593059134
0.6103853850290879,0.8836808193731296,0.6686219497528142
0.6696722848835404,1.4595108523445206,0.43588401117767167
0.44038749860160703,0.5892825149808865,0.7046248610270339
0.4924560775476388,0.5306237834682637,0.4043447748573414
0.23154868018242758,0.6132193814157934,0.3726181561007222
0.38501568960584054,0.41268056077863013,0.5235773023367206
0.638375698242015,0.4927921625311924,0.714896789432836
0.6749104519320263,0.3353544601604803,0.6027477279319634
0.5228314221038828,1.1354300158181296,0.1060396562728162
0.1271883792137256,0.4711643725182163,0.20020394867987973
