alpha,beta,S0
0.21586421533731337,1.1210103847619586,0.6911135902267049
0.13065185137701602,1.3656604343671015,0.5330864966796294
0.6041284450609884,1.0153733063456245,0.9799583659259165
0.3000284636922546,0.933062490082913,0.90212602628471406
0.5705226127068682,1.0844266255417565,0.8826841611508887
0.44603906099475105,1.0296381002454766,0.8729596938113003
0.7177863454986803,1.2653121906595386,0.7099006430969083
0.14032889573448276,0.8832633053708078,0.9100805991911736
0.31020159431678485,1.1035758946856902,0.7377970427245104
0.06631563413689819,1.227816361193795,0.6326048956223265
0.20304201554696216,0.9242236061520251,0.87243239265889
0.13197755440787562,0.9589451943901928,0.824027755562012
0.23335541184015077,1.017491510883002,0.7848265769538567
0.6601154628054817,1.117158715268979,0.8928883757982591
0.0975226706072486,1.3540159855111615,0.5448217476349893
0.6992583129615676,1.1791996942999046,0.84371356630665
0.3855291573928183,1.0474883235959531,0.8229411508063087
0.11094052344749344,1.0330959328162383,0.7557983436770457
0.23154503654116276,1.1265319705630976,0.6912792523373302
0.14020422584448017,1.4008536861869263,0.5157484218998053
0.05845010753958194,1.2792313584278832,0.6085428763576186
0.12287832044867812,1.492324517744492,0.4774080440283307
0.06940247461940813,1.46890221645926,0.5055550708724277
0.7136677078802437,1.244956805658241,0.7762344884844272
0.05672331414813454,1.2008046789842068,0.6586028452362199
0.6105922391162609,1.304885798942219,0.7007137158182252
0.1567727409950952,1.2007809844519453,0.6254911072521081
0.669056649537406,1.0606094771360082,0.7231486661540715
0.4379994802648573,0.7568555842739233,0.6262434036074704
0.08692802016708687,1.285129008444791,0.5857400671508649
0.3285092458708398,1.0815120674979248,0.7642028231541214
0.34135767251520144,0.8958232339866543,0.9720205528565374
0.4960941602900667,0.7504398740670946,0.7157237213502025
0.3611961759286954,1.14754826059511,0.7229339352118436
0.3958311262374944,1.038876951460131,0.8365136377316744
0.07247550895750679,1.4668041766617914,0.5047303647109165
0.07157035322320078,1.2578785287284635,0.6104133277817289
0.08407777918174245,1.3788198410345975,0.5381084935769163
0.7180660216118665,1.148532644701614,0.8840222257715303
0.7014476341103675,1.3033922339409314,0.7035722569280317
0.5504644778671135,1.374623745397901,0.6329078401550371
0.22486995423529132,1.0158606225455529,0.7836519527915837
0.5344810955800678,1.3875741860586983,0.6201760806719974
0.5829968303406907,1.2161236473440291,0.7635747011539317
0.3085268259677796,1.322282218532136,0.5857419968439894
0.1018631967880942,1.2633263209358303,0.5922184720051773
0.36651310270460086,1.3707880818884686,0.5768238132710157
0.5717849147476359,1.3312901351918895,0.6693192088918646
0.1637969167467392,1.03650962599732,0.7508846558623252
0.16941985057106118,1.1097375938483676,0.69088218901513
0.20488869410889407,1.3943311543396768,0.5232566800750909
0.319685031313919,1.0079171126434892,0.8301152909528402
0.0825507397279219,0.8861313109489329,0.9214572990462998
0.2351430719406325,0.8507450120493915,0.9783283478597709
0.7497881419334178,1.2282622303828126,0.7782139480132396
0.5777027762798007,0.9979510377363888,0.985704589293983
0.14698720451580904,1.2264469209603788,0.6088419677091882
0.2414284801233718,1.2047495623758204,0.6383747386693589
0.2872930654513609,1.322872699900678,0.579221257650762
0.4679006420470333,1.0740564698138668,0.83866996979425
0.06021233008658471,1.4790062622001474,0.5086175575964168
0.4643470640651644,0.9743011295124684,0.9460294691798165
0.6573358538209773,1.0273750634793826,0.7278788885947728
0.5935733979574436,1.223350382864518,0.5698664267270106
0.07018850645376108,0.9353097896503416,0.8736283289639006
0.42429593308847463,1.0526214946720094,0.8378899108735245
0.27880087074034143,1.1126370981490783,0.7178101038332363
0.07882749126429059,0.8390458299501142,0.9868356981621164
0.12188065493675436,1.0318588091816947,0.7548006598808722
0.7322588913086576,1.2505956409055494,0.7385216843411067
0.6297883328323359,1.4355962931502746,0.5746721038844389
0.3942593784443353,1.3388465883545184,0.6041948547608843
0.21332220588747344,0.685892216393513,0.3324622514358774
0.5061601571905752,1.0587054827440427,0.8751412146037294
0.22723029727995775,0.9307143406372272,0.8738753971330397
0.11855071431670404,0.9776028400407109,0.806306585477215
