alpha,beta,S0
0.479331724456433,0.8614314719503354,0.8910818159592565
0.2768760948995511,0.577384923632762,0.8233133247231341
0.25680055331323065,0.9831301526907652,0.6522171066736174
0.17289008500041259,1.4222098817277435,0.5898886481017451
0.37966283444927756,1.38154772981119,0.661219289657543
0.5634063501563619,1.0935099956814105,0.854494680634076
0.5607387493672383,1.3893374701371233,0.7590731205057686
0.08101183299123482,0.4206757735602872,0.6133351246642695
0.5333973929214568,1.3009938267446788,0.7643451416739288
0.41995564974530375,1.118277427106611,0.736284252720037
0.40208154132117174,0.9836815979513729,0.7633195322400749
0.7966684712451956,1.1987178298678411,0.9893278618173516
0.2559633544979172,1.4508046993052752,0.606228540555706
0.08750260657437092,0.5995833929526416,0.5955549231507966
0.5386316294605602,0.9509143336665004,0.900040994347231
0.15630761717278815,1.255127340489999,0.5904385594183607
0.2610869991750815,1.306506208496523,0.61682323534801
0.535269065352749,1.0832579469140446,0.8359993486231548
0.16297657851542802,1.0465390750398504,0.5985639736800192
0.2621784719792226,1.2820728519916054,0.6191512974548641
0.22946565104935435,1.0517998998912155,0.626359075224815
0.19455884935406545,0.36792048841083935,0.866487502307041
0.08634183176361934,0.35131047054893566,0.6424490980143297
0.14356723752991263,1.119871753193963,0.5911704149563427
0.42146598864467555,0.7485063288714194,0.8970277064384717
0.25758291664716826,0.4982986819050799,0.8559900280232732
0.5518709986949794,1.0864354163795564,0.8481084834045065
0.5274626020124646,1.2453424876065522,0.7756194956054665
0.2705592235620584,0.7410317227190355,0.7279833801600488
0.357686274843341,1.2334745635179818,0.6716492081205271
0.34031339008598677,0.6616226565715266,0.8537324171696535
0.45023381990916317,1.0296518571473725,0.7871479948255168
0.5036201189219238,1.288121847609932,0.748741661895833
0.1258861865780026,0.9888346094429613,0.5909867788921797
0.16144613144240771,0.9051217913914961,0.6070329603564432
0.18460471506153298,1.3393298109293028,0.5933787372756473
0.0657434675001808,0.7458639840883703,0.5861719527017557
0.1703996837903549,0.9353968094417762,0.608647673210569
0.15151726713209568,0.3414054820872381,0.7926793600494643
0.4672421717748577,1.1510710612171877,0.760981997689178
0.5999615049637813,1.4184219177530977,0.7751429834696164
0.5193554380478985,0.9912762420561831,0.8621693964518323
0.6021814254313276,1.015382825418936,0.924031016669769
0.07457378698791396,0.9125315897973657,0.5858906896416887
0.07374595288760097,0.47070270110515466,0.5988753215637095
0.32491400962930755,0.5251449601213197,0.947317885868152
0.6216949961989667,1.1441723670308057,0.8794093584466319
0.12674878732687822,0.36978092649489647,0.7105412647036116
0.2734024766227122,1.0581878529272504,0.6503836606902448
0.19826246969096764,0.7392248942359394,0.6568035918270245
0.21985878283546764,0.4033869184375614,0.8809005729959613
0.1776293134425725,0.6540704714600818,0.6590473750559545
0.12752864814707973,0.8203775648108703,0.5984729193414424
0.2095033867664002,0.41567177877362366,0.844640791735479
0.5940830534559945,1.4838348787965225,0.7564183293911272
0.2071283881998173,1.2645609958812172,0.6013462251482778
0.28941408341224656,0.9990725208242311,0.6714393455627622
0.5681779272357669,1.07053794686674,0.8682006726492478
0.1030300911432463,0.6564433115948844,0.5989684773819597
0.1525256733107525,0.708684851606846,0.6247623075686216
0.18470808963931976,1.2797167889517769,0.5951014080091894
0.33739776899097434,1.1274353150526035,0.6782103998264897
0.17842740688739864,0.8217970535750238,0.6257883252226153
0.15592145160662763,1.2598512489794753,0.590291658382331
0.28369319052021075,1.3619636004554854,0.6211003424275827
0.2248233847278983,1.2320198181897688,0.6087840339138444
0.4016078315872211,1.2601969695535962,0.6923492303981822
0.3592120073991572,1.4239780449649941,0.6464936871374677
0.27880181846187846,0.6586958918664712,0.7753813269543794
0.6986730073455889,1.43454788167219,0.8298201914102092
0.33634099504115167,1.2107063028872436,0.6632475470496633
0.7463735112082835,1.4695075010756122,0.8480579169155488
0.7408733497389404,1.1158926627174461,0.9887100070602879
0.5742617694406836,1.3453263290470718,0.7783892032998599
0.6958866654280661,1.1293397762844901,0.945019938913136
0.1705658524438677,0.5864163838674806,0.6722648115524281
0.44570302167711734,0.9791246410084246,0.8023838671574651
0.14977833305563407,0.7882555983063945,0.6121457554793369
0.14112194291724103,1.0381506745268463,0.592911119462467
0.42242886194034424,1.3816475957766587,0.6828698321656392
0.25974647800842615,0.9551179290411019,0.6592995852078768
0.12748089406624608,0.6729236571976944,0.6118847296066864
0.23856444760381088,0.4179769004854252,0.9039245600012418
0.2455803440119275,1.3934876263322569,0.6061488242735665
0.34019882000336105,1.1917847390978467,0.6684953746892396
0.5481416925998384,1.3078985185215135,0.7719076143447882
0.15073887350608411,0.9495713067728602,0.5995725499882449
0.3080774514276283,0.9528659849867017,0.6957932986051818
0.1629961326197052,0.7286376683548877,0.6294289757724782
0.3724367266616037,1.1618041520925888,0.6937451451942771
0.5695561732780061,1.4283877231543796,0.7550825440886619
0.22467693945572823,0.7381864151691879,0.6818731351726113
0.683803731157025,1.104678276598487,0.9475857677543305
0.1515031437318663,0.9269706602993871,0.601217895856356
0.5954554432103708,1.3010983111849999,0.8044785991555692
0.23283969565982235,0.5397839545906364,0.7821673303417244
0.43822698740534366,0.7021800490590363,0.9522223975407943
0.5215339997809632,0.9937415860883246,0.8629583763190155
0.454907545136662,1.177027006085876,0.745102830714229
0.16634665996368386,0.8066897699835454,0.6200242246235818
0.2915086737966648,1.1128759944447066,0.6526942589170125
0.37717884424997006,0.7964412450641746,0.8181646977266221
0.4928059072282951,1.068573352602011,0.8074975051833875
0.1601749641354091,0.4577892439735448,0.7160453265111069
0.718502769872486,1.2862422989686813,0.893023424656542
0.061926268559924905,0.5316900843227758,0.589035195972589
0.340463249086552,1.3674287027622207,0.6444383844752326
0.6265028883201238,1.1969789877981571,0.8617075131421478
0.42612508929802656,1.3278004404539656,0.6940113196856468
0.23804798424978885,0.9954323586141909,0.6384137907813285
0.05364570381316151,0.32948491697498067,0.6009946926323545
0.18476644806193376,1.2072827262155168,0.5976976799577565
0.35433972222171056,0.6276537455942596,0.8983462351380492
0.288132819027748,1.2091577301397733,0.6379050020595537
0.2432970923992251,0.7790221845642358,0.6876518413214177
0.3133101807425106,0.9923604153919056,0.6901585472902279
0.23494032880405324,1.421564658090159,0.6018834836933712
0.1434649837542073,0.5327123901305134,0.6575380168180665
0.19354111575244778,0.7329988589508666,0.6540629801579668
0.6731578669886787,1.3759555684603983,0.8317301465883652
0.5549236925811013,1.4344355859808244,0.745402457856781
0.2179639665144293,0.8847119328316032,0.6428169958809536
0.2869302105870283,0.9208157525878363,0.6871346294500853
0.488390285648929,1.1061723895836646,0.7907381144056678
0.23191583550423972,0.4817037591799629,0.8249720941599816
0.15552361009263885,0.6563429927340856,0.6371061824252156
0.4411165515447768,1.0333344956473276,0.7784140524089039
0.10115516339967687,0.8492927127841615,0.5894626101865952
0.745793788275568,1.2691135458987834,0.9191416189303668
0.27533770890441855,1.408358247641928,0.6147205084152669
0.41681210022106474,0.6771395421800926,0.9444369391337823
0.5776634448997999,1.2044892917107406,0.8233629779748182
0.310306605775743,1.1075057395960743,0.6648697085705356
0.20916552699704993,0.9380668349552068,0.6290222778909644
0.3425729698565789,0.8395661622805156,0.7627280560039934
0.20198802195058035,0.8598728188995742,0.6358899364286262
0.08310544334167083,0.8902116948166027,0.5864850042698432
0.5117485123832017,0.8627513476171653,0.9241216970055828
0.3046783376095818,0.837008827578433,0.7271109652763508
0.17233350573571588,0.6825796553490951,0.646628836861457
0.5251010214259333,0.9469995294516445,0.8893407198167966
0.5599384875912514,0.9776679554649043,0.9056944114426185
0.7437258507262047,1.4307866956895867,0.8585273938637604
0.3367747345370167,1.3725255316356064,0.642201527850352
0.13458937218302228,0.7859984029686846,0.6041457024522054
0.7030930058676352,1.491302326568292,0.8163374441006146
0.08058486876096567,1.1560450088569358,0.5856038028946238
0.3022042100917941,1.316450454550945,0.6327680906355835
0.45735462166520136,0.8978084531038724,0.8493796199136955
0.28193472841728917,1.4520834127274518,0.6140809358793421
0.14925907848570596,1.0357265015629875,0.5950387924738058
0.4057475307774903,0.9581847924195505,0.7755410207822395
0.2109229023798424,1.295266427427673,0.6010034363067438
0.52807726312788,1.0384164494550363,0.8486143119358935
0.2009554334545477,0.8767580188875221,0.6325621039718907
0.5083366829066198,1.0900878617929728,0.811914933911453
0.34016207433214246,1.4941306185125214,0.6316789148718993
0.48702413331533856,0.8272543382851427,0.9201120067222185
0.4109736932173993,0.9444922919895251,0.7853411638906546
0.617410720721478,1.1738892903256188,0.8639617734492497
0.22247782770318542,1.4497300890852507,0.5978305968528622
0.7514624656852951,1.487183511926345,0.8457635890023524
0.16596865191335144,1.4465191742105605,0.5887700681681733
0.5512510123320459,1.2328632935323038,0.795503353186801
0.19102386188265677,1.2689271548188257,0.5969177874290988
0.5141628498207904,1.4993645439134264,0.7106591698157034
0.47575009015795133,1.3115904431232919,0.7260992846582257
0.3137490995733746,1.0002634661671996,0.6886461161286546
0.307577765084693,1.3574290994354488,0.6310637495036523
0.129209457711293,0.8119969805945414,0.5997028332664295
0.1324846527854608,0.7551127471695095,0.6058284167398313
0.2419505166721985,1.4379867287720332,0.6029990091030002
0.27912915490164036,0.765385998514288,0.7276503996285317
0.21980446305876794,0.49935199309273176,0.7896087252009852
0.14797849201183444,1.4242882041130516,0.5873939567082727
0.7123876492388762,1.4640767776998311,0.8294242226079168
0.2087814663229322,0.9855716697863552,0.6229548005859189
0.14351209880105587,0.8463700362812997,0.6034975407214831
0.14429081063669683,0.3646280073410926,0.7526120151552924
0.5101391541932244,1.163906965646051,0.7880187605886165
0.357227017204656,1.2582361764464203,0.667429116670249
0.5881780240544107,1.1752783279485837,0.8415294104654221
0.32566720142831873,1.2499163643021858,0.6517920261230795
0.6032203046603747,0.9647404832209869,0.9532912936438179
0.32591522304884313,1.4199079399350927,0.6327523647130093
0.8158033431515401,1.2893838661383559,0.9600844820683356
0.4839799843932099,1.3114502668056818,0.7311010390061836
0.48458530312713416,1.0062470860433261,0.8250828552654997
0.3036317676691146,1.0153034993720238,0.6780632195889743
0.3691139498338718,1.0334988201252542,0.7217118727730344
0.19195849380974753,1.3638210114776692,0.5941285617367351
0.09214457356965705,0.8441244782576336,0.5880027609423872
0.15246790443718078,0.7954663750532688,0.6129129062144977
0.16818080203082292,1.0186864784172025,0.6018199477528597
0.644961202619633,1.3464607154669281,0.8228545300745944
0.2457885194493759,1.3843156118656683,0.6066925884888027
0.2685419260215007,1.2870903706531165,0.6212796271748746
0.17415926198597706,0.5676099179353661,0.683656619684457
0.5485059829515364,1.3841010909399263,0.7530776340894437
0.7013318502937795,1.4033626771008618,0.8409104387279177
0.6651462837805696,1.1793358866008414,0.8978567677695736
0.2189238827892287,1.4763778792881082,0.5962382820086067
0.13867568106180084,1.3541384046190879,0.5872413676185133
0.16055513768031496,1.485444090837335,0.5878695829416927
0.4560880460490884,1.4232906962156613,0.6936549188147393
0.4123286978282149,1.2816389307025202,0.6946024864579398
0.32759161254396196,1.4841639713963326,0.6277684919545901
0.375970799654914,1.135158970287543,0.7017219190479874
0.1208561495964628,0.6725644823322418,0.607590142588155
0.2838253920160464,0.46827731268381423,0.9358542716827004
0.7088279470846734,1.267467548448029,0.8935975785637612
0.3458553320464879,1.349152198030171,0.6490898439057152
0.45292948140480727,1.0930494692966843,0.7679747506775388
0.36376770558833876,1.3953853738901625,0.6518840935302678
0.2804229536105426,1.4813788035129325,0.6118185306932548
0.38372740297738855,0.630318625861986,0.9382860582927299
0.15202462851910148,0.653960558271692,0.6344576624922855
0.17508595240778552,0.9973681967079915,0.6058682509136571
0.7370924111605298,1.2646677034441678,0.9147960496937159
0.504731877009959,1.4655586320982947,0.7117951729703511
0.34659226975653157,1.4367068787519799,0.6396811605486759
0.3341839875431138,1.4369001790771447,0.6345192365210368
0.18154901956367603,1.0869611279113507,0.6025346808699457
0.1794654494210357,0.9646852104261318,0.610345000588068
0.5132023830870032,0.7720171175941841,0.9894701719201011
0.5112309753150177,0.9053166728046566,0.8984825799353467
0.37576881047072125,0.7474119788609869,0.8435441900415471
0.4015844569078701,0.689109667425574,0.9147271081826777
0.12630724215382283,0.7691612656188962,0.6014982427397135
0.6080160102310455,1.4126372761121422,0.7813727807060893
0.6187599477312262,0.9693225452547494,0.96523648711968
0.11538078023089383,0.5931876012847583,0.6142474060748506
0.3553321382153483,0.9658145542287977,0.7302012326810171
0.08362300219424967,0.9781657701667981,0.586042716336751
0.4879829336441428,1.18772666341162,0.7650586825737264
0.6629303263141606,1.4183161095064867,0.8128440633067857
0.6422448316947715,1.2310253193284644,0.8602163385622689
0.12627873418319852,0.3975879950376892,0.6915538505869724
0.7880351316670967,1.2626204309466171,0.952251402152036
0.14034799132665976,0.9781934282366178,0.5948633050448218
0.30556190671496625,0.8977871521114326,0.7086851457361186
0.2449038793714409,0.6284938355486246,0.7476813570035374
0.08486867802767178,0.8212591621500703,0.5873358687264354
0.16856800957155824,1.1449594623902444,0.5959269926209111
0.5257550847820447,1.3416578340098702,0.7494717528180943
0.7029677096652748,1.4173290538249734,0.8376154359607113
0.20746783215387984,0.962090123345954,0.6249884358641505
0.6402615757354344,1.286582403732977,0.839069463125632
0.7441809639496036,1.378223778116772,0.8763826249662409
0.27426431751284835,1.3518456768183806,0.6183370151511548
0.1950759769567592,1.1875263701378893,0.6015188076005274
0.3003376332126427,1.3179591218750797,0.631802233257495
0.2191613850065377,1.359843738695596,0.6004102359943461
0.19591633040580078,0.5974650035839261,0.6992382241940402
0.2956958063575147,1.448467912184604,0.6189731000009542
0.2059731444368002,0.7722287957287055,0.6558270497824888
0.31422412496469276,1.193694405604811,0.6535378785361686
0.4457567471039986,1.3256136577400885,0.7055624688550314
0.37188458474926084,0.6237486581489413,0.9268822362561062
