md-peak-intensity,md-S₀,md-rep-number,obs_mod,θprior,md-outbreak-size,md-growth-rate,gitcommit,md-α,var_transforms,md-β,θtrue,path
"Any[-0.77227366f0, -2.079722f0, -3.2780664f0, -4.8866796f0, -7.000114f0, -9.854918f0, -13.743575f0, -19.022724f0, -25.93524f0, -35.454845f0, -47.716534f0, -64.21037f0, -83.970604f0, -109.62504f0, -141.03633f0, -178.70937f0, -225.0247f0, -277.9349f0, -341.7192f0, -414.8488f0, -497.46304f0, -592.2572f0, -698.2636f0, -815.3359f0, -943.3941f0, -1081.5034f0, -1195.932f0, -1232.9498f0, -1257.3687f0, -1278.3066f0]","Any[-0.009103519f0, 0.016359845f0, 0.032263257f0, 0.029107722f0, 0.0269621f0, 0.029391406f0, 0.03048057f0, 0.03207567f0, 0.035985935f0, 0.040840123f0, 0.047593247f0, 0.044183776f0, 0.042443793f0, 0.02886456f0, 0.021705726f0, 0.013038647f0, -0.0038835236f0, -0.038547795f0, -0.05002145f0, -0.058638178f0, -0.05425359f0, -0.056994606f0, -0.054747447f0, -0.047821593f0, -0.046255264f0, -0.041355148f0, -0.03161368f0, -0.029326065f0, -0.026038134f0, -0.02376335f0]","Any[-0.2675564f0, -0.2318975f0, -0.05125482f0, 0.059738208f0, 0.12950172f0, 0.15323208f0, 0.15873589f0, 0.15190141f0, 0.14215389f0, 0.12742071f0, 0.10566501f0, 0.093619145f0, 0.069690175f0, 0.05298626f0, 0.0050911177f0, -0.06198617f0, -0.12749457f0, -0.09859403f0, -0.15722297f0, -0.22298327f0, -0.30213997f0, -0.35741395f0, -0.42609712f0, -0.48118597f0, -0.5471618f0, -0.5696617f0, -0.6995123f0, -0.7585569f0, -0.82214856f0, -0.90953577f0]",PoissonTests{Int64}(1000),"(α = Uniform{Float32}(a=0.05f0, b=0.85f0), β = Uniform{Float32}(a=0.3f0, b=1.5f0), S₀ = Uniform{Float32}(a=0.1f0, b=0.99f0))","Any[-0.3918421f0, -1.1947207f0, -1.8429875f0, -2.5915458f0, -3.4552991f0, -4.5790386f0, -6.0671735f0, -8.021414f0, -10.432074f0, -13.70453f0, -17.748638f0, -23.267921f0, -29.44775f0, -37.676674f0, -47.602455f0, -59.302f0, -73.88253f0, -89.79013f0, -109.45408f0, -131.61618f0, -156.05168f0, -184.22975f0, -215.26433f0, -247.9027f0, -277.2157f0, -296.1757f0, -305.02585f0, -312.63895f0, -319.7896f0, -326.16357f0]","Any[-1.307425f0, -8.138889f0, -26.374006f0, -59.444607f0, -106.21268f0, -160.9445f0, -214.9278f0, -260.0939f0, -292.0771f0, -312.5682f0, -322.62323f0, -327.92276f0, -328.10294f0, -328.67496f0, -329.0389f0, -330.88452f0, -336.5637f0, -346.36017f0, -358.15012f0, -372.6951f0, -389.36435f0, -409.29044f0, -431.538f0, -455.3884f0, -481.1782f0, -509.3082f0, -534.0745f0, -561.504f0, -589.5486f0, -615.1365f0]",d3d14b793da67dd2c00697df9703a7fdab33bbf6-dirty,"Any[0.04859704f0, 0.055261426f0, -0.009919534f0, -0.046673536f0, -0.06500431f0, -0.07103395f0, -0.07374363f0, -0.07500851f0, -0.07587641f0, -0.074849114f0, -0.06856607f0, -0.06336413f0, -0.063441865f0, -0.05223098f0, -0.019752532f0, 0.016113626f0, 0.0513342f0, 0.073485695f0, 0.12423058f0, 0.16939162f0, 0.25426352f0, 0.31010175f0, 0.35651964f0, 0.42302287f0, 0.45259863f0, 0.5067882f0, 0.5659431f0, 0.59897023f0, 0.6329614f0, 0.6648223f0]","Dict{String, Vector{Function}}(""peak-intensity"" => [max_inf, inv_max_inf, d_inv_max_inf], ""growth-rate"" => [growth_rate, inv_growth_rate, d_inv_growth_rate], ""outbreak-size"" => [outbreak_size, inv_outbreak_size, d_inv_outbreak_size], ""rep-number"" => [rnot, inv_rnot, d_inv_rnot])","Any[0.07109401f0, 0.12760718f0, 0.13834308f0, 0.13878988f0, 0.13611226f0, 0.13001665f0, 0.12221902f0, 0.113593675f0, 0.10570369f0, 0.09746914f0, 0.09119253f0, 0.092201196f0, 0.089245506f0, 0.10022129f0, 0.11058367f0, 0.120829746f0, 0.13853098f0, 0.19953963f0, 0.23753166f0, 0.27372357f0, 0.32939678f0, 0.37820917f0, 0.41594237f0, 0.47066104f0, 0.5042807f0, 0.5473596f0, 0.5779064f0, 0.6041965f0, 0.6274284f0, 0.6406619f0]","(α = 0.5f0, β = 0.8f0, S₀ = 0.7f0)","/home/brendaisy/OneDrive/Bren/Documents/optimal-test-design/data/sims/increasing-tspan-slow/obs_mod=PoissonTests(1000) || θprior=(α=Uniform(a=0.05f0, b=0.85f0), β=Uniform(a=0.3f0, b=1.5f0), S₀=Uniform(a=0.1f0, b=0.99f0)) || θtrue=(α=0.5f0, β=0.8f0, S₀=0.7f0).jld2"
