0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.2,10.4,10.6,10.8,11.0,11.2,11.4,11.6,11.8,12.0,12.2,12.4,12.6,12.8,13.0,13.2,13.4,13.6,13.8,14.0,14.2,14.4,14.6,14.8,15.0,15.2,15.4,15.6,15.8,16.0,16.2,16.4,16.6,16.8,17.0,17.2,17.4,17.6,17.8,18.0,18.2,18.4,18.6,18.8,19.0,19.2,19.4,19.6,19.8,20.0,20.2,20.4,20.6,20.8,21.0,21.2,21.4,21.6,21.8,22.0,22.2,22.4,22.6,22.8,23.0,23.2,23.4,23.6,23.8,24.0,24.2,24.4,24.6,24.8,25.0,25.2,25.4,25.6,25.8,26.0,26.2,26.4,26.6,26.8,27.0,27.2,27.4,27.6,27.8,28.0,28.2,28.4,28.6,28.8,29.0,29.2,29.4,29.6,29.8,30.0
0.01,0.010618753,0.011274551,0.011969452,0.012705606,0.013485267,0.014310776,0.015184583,0.016109223,0.017087344,0.018121673,0.01921506,0.020370409,0.02159075,0.022879174,0.024238857,0.025673043,0.02718505,0.028778225,0.030455988,0.03222174,0.03407893,0.036030952,0.03808121,0.040233035,0.04248967,0.044854254,0.047329783,0.049919046,0.052624725,0.055449083,0.058394212,0.06146181,0.064653195,0.067969255,0.07141041,0.07497652,0.078666836,0.082480095,0.08641418,0.09046637,0.094633155,0.09891016,0.10329224,0.10777349,0.112346835,0.117004536,0.121737935,0.12653747,0.13139266,0.1362924,0.14122453,0.1461763,0.15113437,0.15608482,0.16101322,0.16590476,0.17074426,0.17551634,0.18020572,0.18479735,0.18927638,0.19362812,0.1978384,0.2018936,0.20578068,0.20948753,0.21300302,0.21631709,0.21942064,0.22230564,0.22496499,0.2273929,0.22958478,0.23153742,0.23324867,0.23471741,0.23594366,0.23692845,0.2376739,0.23818317,0.23846032,0.23851003,0.23833813,0.23795097,0.23735528,0.23655826,0.23556754,0.23439114,0.23303756,0.23151568,0.22983433,0.22800238,0.22602892,0.22392297,0.22169341,0.219349,0.2168983,0.21434988,0.21171206,0.20899299,0.20620069,0.20334283,0.20042667,0.19745934,0.19444759,0.19139795,0.18831663,0.18520945,0.1820821,0.17893982,0.17578775,0.17263053,0.16947263,0.16631825,0.16317116,0.16003503,0.1569133,0.15380904,0.1507253,0.14766477,0.1446299,0.14162293,0.13864598,0.1357008,0.13278927,0.12991285,0.12707292,0.12427063,0.12150714,0.11878337,0.116100214,0.11345845,0.11085862,0.10830129,0.10578678,0.10331541,0.10088736,0.09850282,0.09616189,0.09386447,0.09161053,0.08939998,0.08723261,0.08510828,0.08302664,0.08098752,0.07899051,0.07703517,0.07512121,0.07324803
0.01,0.011993205,0.01436629,0.017184116,0.020519415,0.024452303,0.029069116,0.034460194,0.040716283,0.047923405,0.056155853,0.06546737,0.075880684,0.0873762,0.09988146,0.11326181,0.12731719,0.1417809,0.15633374,0.17061648,0.18425208,0.19688034,0.20817395,0.2178671,0.22577016,0.23177403,0.23585123,0.23804817,0.2384641,0.23724689,0.23457369,0.23063765,0.22563024,0.21973924,0.21314602,0.20601325,0.1984868,0.19069488,0.18274775,0.17473973,0.16674852,0.15883873,0.15106358,0.14346467,0.1360738,0.12891562,0.12200755,0.11536235,0.10898806,0.10288808,0.097062826,0.091510184,0.086226165,0.081205465,0.076441534,0.07192641,0.067651354,0.063607566,0.05978576,0.05617667,0.052770976,0.049559303,0.046532307,0.043680534,0.040995225,0.03846787,0.036090247,0.033854403,0.031752627,0.029777508,0.027921846,0.026178759,0.024541572,0.023004353,0.021561423,0.020207344,0.018936912,0.017745148,0.016627327,0.015578945,0.014595748,0.013673652,0.012809028,0.011998468,0.011238751,0.010526781,0.009859623,0.009234499,0.008648748,0.008099879,0.0075855386,0.007103536,0.006651912,0.0062288395,0.0058325874,0.0054614916,0.0051139775,0.004788547,0.0044837818,0.0041983477,0.0039309813,0.0036805044,0.003445869,0.0032261217,0.0030203655,0.0028277347,0.0026474108,0.002478612,0.0023205928,0.0021726538,0.0020341282,0.001904398,0.0017828762,0.0016690409,0.0015624394,0.0014626359,0.0013692172,0.0012817871,0.0011999643,0.0011233899,0.0010517209,0.0009846323,0.0009218175,0.00086298934,0.0008078769,0.0007562472,0.0007078976,0.0006626346,0.00062027137,0.00058063,0.00054353883,0.000508835,0.00047636323,0.00044597485,0.00041752963,0.0003908945,0.00036594435,0.00034256346,0.00032065788,0.00030014376,0.0002809395,0.00026296705,0.00024615144,0.00023042019,0.00021570447,0.00020193774,0.00018905736,0.00017700317,0.00016571776,0.00015514775,0.00014524155
0.01,0.010812797,0.011689466,0.01263466,0.0136533,0.0147505915,0.015932024,0.017203376,0.0185707,0.02004034,0.021618882,0.02331321,0.025130374,0.027077686,0.029162584,0.031392645,0.033775516,0.03631884,0.03903017,0.041916966,0.044986345,0.048245113,0.051699497,0.055355158,0.059216935,0.06328865,0.06757303,0.072071515,0.07678387,0.08170841,0.08684126,0.09217671,0.097706646,0.103420615,0.109305725,0.11534642,0.1215245,0.1278192,0.13420732,0.14066303,0.1471581,0.15366247,0.16014448,0.16657098,0.1729079,0.17912018,0.1851729,0.19103202,0.19666435,0.20203753,0.20712142,0.21188791,0.21631172,0.2203708,0.22404617,0.22732218,0.2301864,0.23263054,0.23464993,0.23624301,0.23741142,0.23815997,0.23849662,0.23843198,0.23797858,0.23715225,0.23596986,0.23444924,0.2326091,0.23046912,0.22804989,0.22537299,0.22245994,0.2193314,0.2160084,0.21251132,0.20885985,0.20507288,0.20116873,0.19716492,0.19307838,0.1889249,0.18471943,0.18047565,0.17620654,0.1719241,0.1676395,0.1633631,0.1591042,0.15487139,0.15067227,0.14651398,0.14240281,0.13834414,0.1343429,0.13040344,0.1265297,0.12272501,0.118992254,0.115333796,0.11175135,0.10824634,0.104820296,0.10147384,0.098207556,0.09502168,0.091916405,0.08889161,0.08594699,0.08308211,0.08029622,0.07758855,0.07495799,0.07240354,0.069924094,0.067518346,0.06518504,0.06292287,0.060730383,0.058606222,0.056548927,0.054556977,0.052628815,0.05076292,0.04895763,0.047211476,0.04552292,0.043890446,0.042312514,0.04078765,0.039314337,0.037891142,0.03651661,0.035189286,0.033907767,0.03267062,0.03147648,0.030323973,0.029211815,0.028138764,0.02710357,0.026105033,0.02514199,0.024213267,0.023317764,0.02245434,0.021621965,0.02081957,0.020046107,0.019300641,0.018582148
0.01,0.011672388,0.013612467,0.015858786,0.018453915,0.021444311,0.024879945,0.028813604,0.033299718,0.038392782,0.044145055,0.050603762,0.05780734,0.06578138,0.074534126,0.08405119,0.094291784,0.105184466,0.116625205,0.12847789,0.1405748,0.15272538,0.16472088,0.17634435,0.18738534,0.19764712,0.20695697,0.21517552,0.22220102,0.2279699,0.23245752,0.2356765,0.23766509,0.23848642,0.23822509,0.23697637,0.23484242,0.23192608,0.22833057,0.22415648,0.21949753,0.21444054,0.20906474,0.20344159,0.19763505,0.19170132,0.18568923,0.17964168,0.17359553,0.1675818,0.16162682,0.15575229,0.1499764,0.14431429,0.13877827,0.13337757,0.12811919,0.12300854,0.1180491,0.11324331,0.10859253,0.10409703,0.09975608,0.09556792,0.091530845,0.08764219,0.08389911,0.08029851,0.07683705,0.07351126,0.07031735,0.06725143,0.0643093,0.06148724,0.058781277,0.05618748,0.053701982,0.05132092,0.04904053,0.046857078,0.0447669,0.04276626,0.04085182,0.039020173,0.037268076,0.035592336,0.033989877,0.032457735,0.030992966,0.02959277,0.028254412,0.026975283,0.025752913,0.024584908,0.023468988,0.022402914,0.021384558,0.020411843,0.01948278,0.018595463,0.017748022,0.016938692,0.016165836,0.015427848,0.014723232,0.014050508,0.013408281,0.012795188,0.012209919,0.011651228,0.011117904,0.010608821,0.0101228645,0.009658983,0.009216218,0.008793634,0.008390339,0.008005475,0.0076381955,0.0072877137,0.0069532595,0.0066340934,0.0063295118,0.0060388506,0.00576146,0.0054967366,0.005244121,0.005003081,0.0047730966,0.004553672,0.0043443246,0.0041445964,0.003954044,0.00377224,0.003598779,0.00343327,0.003275345,0.0031246492,0.002980852,0.0028436517,0.0027127543,0.002587879,0.0024687557,0.00235512,0.0022467214,0.0021433143,0.00204467,0.0019505642,0.0018607801,0.0017751213,0.0016933884
0.01,0.010982537,0.0120579405,0.013234233,0.014519974,0.015924273,0.017456766,0.019127633,0.020947525,0.022927575,0.02507928,0.027414529,0.029945329,0.03268387,0.035642244,0.038832292,0.042265393,0.04595224,0.049902447,0.05412445,0.05862489,0.06340845,0.06847729,0.07383091,0.07946551,0.08537373,0.09154435,0.09796201,0.10460689,0.11145509,0.11847783,0.12564217,0.13291144,0.14024544,0.14760068,0.1549313,0.16219,0.16932924,0.17630148,0.18305999,0.18956007,0.19576022,0.20162278,0.20711406,0.21220477,0.216871,0.22109416,0.2248608,0.22816259,0.2309962,0.23336288,0.2352688,0.23672356,0.23773953,0.23833197,0.23851901,0.23832068,0.23775817,0.23685409,0.23563103,0.23411173,0.23231891,0.23027542,0.2280038,0.22552556,0.22286153,0.22003156,0.2170545,0.21394819,0.21072946,0.2074141,0.204017,0.20055182,0.19703144,0.19346744,0.18987064,0.18625103,0.18261774,0.17897922,0.17534302,0.17171599,0.16810405,0.16451311,0.16094796,0.15741305,0.1539124,0.15044959,0.14702791,0.14365003,0.14031836,0.13703483,0.13380124,0.13061914,0.12748963,0.124413766,0.12139233,0.118426025,0.115515314,0.11266054,0.10986188,0.10711925,0.104432486,0.101801604,0.09922619,0.09670593,0.094240315,0.09182893,0.08947122,0.08716657,0.08491437,0.08271389,0.08056446,0.07846524,0.076415464,0.07441438,0.07246111,0.07055486,0.06869483,0.06688011,0.0651099,0.063383356,0.061699595,0.060057737,0.058456976,0.05689638,0.05537516,0.053892452,0.05244745,0.051039297,0.0496672,0.04833033,0.04702791,0.045759164,0.044523288,0.04331953,0.04214712,0.041005325,0.039893404,0.03881064,0.037756354,0.036729828,0.0357304,0.034757424,0.03381022,0.03288818,0.031990636,0.031117024,0.030266713,0.029439086,0.028633635,0.027849736
0.01,0.011274209,0.012703217,0.014303804,0.016094033,0.018093197,0.020321716,0.022801006,0.025553193,0.028600855,0.03196652,0.035672262,0.039738864,0.04418524,0.04902745,0.054277673,0.05994329,0.066025764,0.0725194,0.07941087,0.08667788,0.09428915,0.10220402,0.11037265,0.1187372,0.12723261,0.13578804,0.14432897,0.15278037,0.16106774,0.1691192,0.17686854,0.18425731,0.19123518,0.19776033,0.20380175,0.20933802,0.21435663,0.21885405,0.22283436,0.22630891,0.22929387,0.23180923,0.23387894,0.23552977,0.23678914,0.23768516,0.23824567,0.23849826,0.23847023,0.23818758,0.23767433,0.23695312,0.23604524,0.23497055,0.23374757,0.23239335,0.23092298,0.22935009,0.22768728,0.22594611,0.22413713,0.22226986,0.22035284,0.21839373,0.216399,0.21437459,0.21232599,0.21025819,0.20817572,0.20608258,0.20398238,0.20187816,0.19977269,0.19766834,0.19556727,0.19347143,0.19138262,0.18930241,0.18723223,0.18517329,0.18312654,0.18109304,0.17907348,0.17706862,0.17507905,0.1731053,0.17114794,0.16920732,0.1672838,0.16537763,0.1634891,0.1616184,0.15976563,0.15793096,0.15611441,0.15431613,0.15253611,0.1507744,0.14903101,0.14730586,0.14559889,0.14391017,0.14223953,0.14058691,0.13895223,0.1373354,0.1357363,0.13415481,0.13259085,0.13104424,0.12951492,0.12800272,0.12650748,0.12502907,0.12356736,0.12212218,0.12069342,0.11928088,0.11788445,0.11650397,0.11513926,0.11379017,0.112456575,0.111138284,0.10983517,0.108547054,0.10727382,0.106015265,0.104771264,0.103541635,0.10232626,0.10112498,0.09993762,0.098764054,0.097604096,0.09645764,0.0953245,0.09420456,0.093097664,0.09200366,0.0909224,0.08985377,0.08879759,0.087753765,0.08672209,0.0857025,0.084694825,0.08369889,0.08271465,0.0817419
0.01,0.011775786,0.013854304,0.016282327,0.019112013,0.022400813,0.026211033,0.030608967,0.035663348,0.04144309,0.04801405,0.055434905,0.063751616,0.07299108,0.083154455,0.094208874,0.10608181,0.11865458,0.13176037,0.1451858,0.15867317,0.1719367,0.18467134,0.1965708,0.20735154,0.2167646,0.22461064,0.2307521,0.23511478,0.23768738,0.23851712,0.2377025,0.23537168,0.23168078,0.22680774,0.22093205,0.21423182,0.20687556,0.19902168,0.19081566,0.18238465,0.17384033,0.16527896,0.15678132,0.14841403,0.14023106,0.13227464,0.124578506,0.117167786,0.1100592,0.103263624,0.096786395,0.090629034,0.08479011,0.07926544,0.07404779,0.06912798,0.06449625,0.060141604,0.056052767,0.05221808,0.04862552,0.045262773,0.042117186,0.039177056,0.036431063,0.033868246,0.031477954,0.02924985,0.027173959,0.02524056,0.023440333,0.021764288,0.020204654,0.018754054,0.017405422,0.016152028,0.014987435,0.0139055485,0.012900579,0.01196707,0.01109985,0.0102944495,0.009546757,0.008852881,0.008209103,0.0076119,0.007057946,0.0065440782,0.0060673426,0.0056249597,0.0052143987,0.0048334976,0.004480253,0.004152764,0.0038492132,0.0035678828,0.0033071456,0.0030654636,0.002841396,0.002633587,0.0024407858,0.002261943,0.0020961235,0.0019424448,0.001800058,0.00166816,0.0015459859,0.0014328094,0.0013279476,0.0012307543,0.001140629,0.0010570094,0.0009794328,0.00090750644,0.0008408515,0.0007791075,0.00072192965,0.0006689869,0.00061996677,0.00057457096,0.0005325175,0.00049354066,0.0004573905,0.00042383542,0.00039269697,0.00036382274,0.00033706528,0.00031228212,0.00028933721,0.00026809942,0.00024844383,0.00023025107,0.000213407,0.00019780349,0.00018333785,0.00016991307,0.00015744175,0.00014586575,0.00013513051,0.00012518211,0.000115968774,0.000107440566,9.95492e-5,9.224856e-5,8.549406e-5,7.9243284e-5,7.345565e-5,6.809212e-5,6.311601e-5,5.849204e-5
0.01,0.011389942,0.012965242,0.014748305,0.01676357,0.019037489,0.021598417,0.02447647,0.027703144,0.031310927,0.035332564,0.03980038,0.04474497,0.05019407,0.056170966,0.06269256,0.069767654,0.07739486,0.08556017,0.094235994,0.10337866,0.112928286,0.12280819,0.13292529,0.1431729,0.15343261,0.16357733,0.17347617,0.18300094,0.19202796,0.20044346,0.20814824,0.2150613,0.22112037,0.22628208,0.23052466,0.23384479,0.23625474,0.23778246,0.2384682,0.23836254,0.23752181,0.23600584,0.23387791,0.23120287,0.22804396,0.2244625,0.2205165,0.2162607,0.21174657,0.20702146,0.20212814,0.19710557,0.19198893,0.18680978,0.18159577,0.17637147,0.17115837,0.16597489,0.1608373,0.15575977,0.15075429,0.14583081,0.14099726,0.1362609,0.13162686,0.12709947,0.122682214,0.118377745,0.11418797,0.11011388,0.10615578,0.10231319,0.09858589,0.09497283,0.09147273,0.08808413,0.08480531,0.08163441,0.07856933,0.07560781,0.07274726,0.06998549,0.06731991,0.06474804,0.062267337,0.05987526,0.05756934,0.05534696,0.053205594,0.05114269,0.049155757,0.04724241,0.04540023,0.043626897,0.041920103,0.040277626,0.03869726,0.03717686,0.035714336,0.0343076,0.032954644,0.03165361,0.030402606,0.029199863,0.028043605,0.026932163,0.02586388,0.024837144,0.023850417,0.022902176,0.021991003,0.021115465,0.020274201,0.019465953,0.018689467,0.017943554,0.017227061,0.01653884,0.015877819,0.01524294,0.01463318,0.014047557,0.013485136,0.012944996,0.012426273,0.011928145,0.011449829,0.0109905545,0.0105495835,0.010126198,0.009719706,0.009329445,0.008954761,0.008595039,0.008249676,0.007918105,0.0075997715,0.0072941487,0.0070007504,0.006719098,0.0064487346,0.0061892206,0.00594012,0.005701024,0.0054715225,0.0052512395,0.005039799,0.0048368354,0.004642022,0.004455015
0.01,0.012684052,0.016051767,0.020255443,0.025468597,0.031881504,0.039691523,0.04908643,0.060219683,0.07317649,0.08793522,0.10432903,0.12201674,0.14048205,0.15905319,0.17697752,0.1934955,0.20793556,0.21979646,0.228775,0.23478614,0.23791823,0.23840404,0.236566,0.23276044,0.22735313,0.22069354,0.21309403,0.20482655,0.19612199,0.1871714,0.17812681,0.16911191,0.16022278,0.15153062,0.14308941,0.13493775,0.12710327,0.11960263,0.11244467,0.10563229,0.0991641,0.09303553,0.08723877,0.081763595,0.0765991,0.07173312,0.06715312,0.06284619,0.05879908,0.054998573,0.0514319,0.048086572,0.044950426,0.042011715,0.03925899,0.036681253,0.034268234,0.03201015,0.029897671,0.027921906,0.026074355,0.024346987,0.022732098,0.02122262,0.019812036,0.018494174,0.017263142,0.016113348,0.015039513,0.014036627,0.013100009,0.012225226,0.011408341,0.010645693,0.009933792,0.009269332,0.008649173,0.0080703655,0.007530129,0.0070258644,0.0065551167,0.006115712,0.005705648,0.0053230366,0.0049660713,0.00463305,0.004322364,0.0040324875,0.0037619986,0.0035095639,0.0032739518,0.0030540798,0.0028489442,0.0026575949,0.0024791218,0.0023126658,0.0021574125,0.0020125918,0.0018774838,0.0017514091,0.0016337377,0.0015239196,0.0014214588,0.0013258887,0.0012367599,0.0011536479,0.0010761478,0.0010038749,0.0009364684,0.00087358535,0.0008149084,0.00076013827,0.00070901413,0.000661312,0.0006168166,0.00057532324,0.0005366364,0.0005005679,0.00046694078,0.0004355859,0.00040634343,0.00037906278,0.0003536029,0.00032983144,0.0003076382,0.000286928,0.00026760992,0.000249596,0.00023280253,0.00021714886,0.00020255828,0.00018895774,0.00017627732,0.00016445105,0.00015341636,0.0001431144,0.00013349116,0.00012450526,0.00011611933,0.00010829688,0.000101002974,9.4204064e-5,8.786765e-5,8.1962935e-5,7.6460085e-5,7.133097e-5,6.654862e-5,6.2087245e-5,5.792283e-5,5.4032185e-5
