0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0
0.01,0.011224527,0.012566433,0.014028422,0.015610859,0.0173112,0.019123401,0.021037353,0.023038432,0.025107225,0.027219424,0.02934607,0.031454083,0.033507165,0.03546704,0.03729497,0.038953386,0.040407702,0.041627884,0.04258993,0.043276854,0.043679364,0.043795954,0.043632697,0.043202348,0.04252359,0.041619644,0.040516987,0.039244227,0.03783071,0.036305536
0.01,0.010432346,0.010857168,0.011271255,0.011671315,0.012054032,0.0124161225,0.012754396,0.013065813,0.013347547,0.013597041,0.0138120605,0.013990733,0.01413159,0.014233586,0.014296124,0.014319049,0.014302648,0.014247636,0.0141551215,0.014026584,0.013863822,0.013668923,0.013444198,0.013192144,0.012915392,0.012616657,0.01229869,0.011964245,0.011616027,0.011256672
0.01,0.011832102,0.013966346,0.016439326,0.019286856,0.022541627,0.026230041,0.030368274,0.034957666,0.03997979,0.04539157,0.051121403,0.057066977,0.06309593,0.06904985,0.07475225,0.08001936,0.0846741,0.08855911,0.09155007,0.09356388,0.094563745,0.094558865,0.09360038,0.09177243,0.08918471,0.085961215,0.08223132,0.07812322,0.07375686,0.06924056
0.01,0.015533403,0.023781609,0.035635144,0.05177974,0.07216072,0.09537411,0.11849882,0.1378734,0.15055233,0.15539569,0.1530827,0.14535174,0.13417476,0.12125136,0.10783721,0.09476032,0.08251388,0.071349785,0.06136489,0.052554894,0.044860948,0.03819232,0.032446224,0.02751783,0.023305478,0.019715836,0.016663624,0.014073017,0.011877894,0.010019911
0.01,0.013998636,0.01944217,0.026713625,0.036179613,0.04808496,0.062397096,0.07863569,0.09577176,0.112301566,0.12654106,0.13704944,0.14298528,0.14423507,0.1412998,0.13504557,0.12645736,0.116454296,0.10580019,0.0950744,0.084682144,0.07488667,0.06583896,0.05760862,0.050210968,0.043622416,0.037797567,0.032678444,0.02820045,0.024298789,0.020910027
0.01,0.010698166,0.011396793,0.012087382,0.012760771,0.013407378,0.014017485,0.0145815415,0.015090505,0.015536159,0.01591142,0.01621058,0.016429504,0.016565753,0.016618619,0.016589083,0.016479729,0.016294548,0.016038753,0.015718514,0.015340732,0.01491275,0.01444215,0.013936525,0.013403277,0.012849489,0.012281793,0.011706288,0.011128474,0.010553236,0.0099848285
0.01,0.011405138,0.012975561,0.014721051,0.016648985,0.018763356,0.021063631,0.023543589,0.026190143,0.02898233,0.031890586,0.03487643,0.03789275,0.040884823,0.043792035,0.04655038,0.049095374,0.051365633,0.05330599,0.054870844,0.056026347,0.05675216,0.057041883,0.056902908,0.05635479,0.055427745,0.05416006,0.05259552,0.050781325,0.04876545,0.046594884
0.01,0.011639533,0.013501574,0.0156000955,0.01794415,0.02053575,0.02336751,0.026420312,0.029661268,0.033042416,0.036500443,0.039957937,0.043326255,0.046510123,0.049413443,0.051946037,0.05402994,0.055605195,0.056633487,0.05709997,0.057012983,0.056401286,0.055310715,0.053799614,0.05193351,0.049781553,0.04741214,0.044890005,0.042274404,0.039617516,0.036964007
0.01,0.022541177,0.049248923,0.10090944,0.18397823,0.2822563,0.35702008,0.3842004,0.37105945,0.33614847,0.29363185,0.25117674,0.21220078,0.17789344,0.14839038,0.12336744,0.102326244,0.08473349,0.07008075,0.057909474,0.047819175,0.03946692,0.032559406,0.026852658,0.022140479,0.018251043,0.015042948,0.012396921,0.010214992,0.008416785,0.006934542
0.01,0.012059808,0.01451239,0.017418524,0.020842131,0.024847468,0.029494843,0.034834657,0.040899646,0.0476956,0.05519107,0.06330744,0.0719112,0.08081053,0.089758374,0.09846398,0.10661152,0.11388693,0.120004505,0.12473512,0.12792432,0.12950343,0.12948923,0.12797518,0.12511301,0.121097244,0.11614319,0.110470034,0.104289494,0.097794026,0.09115212
0.01,0.0103053255,0.0105913915,0.010855646,0.0110957045,0.011309394,0.011494802,0.011650308,0.011774617,0.011866784,0.01192623,0.011952743,0.01194648,0.011907952,0.011838007,0.0117378,0.011608771,0.011452591,0.011271139,0.011066452,0.01084069,0.01059609,0.010334933,0.010059505,0.009772062,0.009474811,0.009169873,0.008859278,0.008544933,0.008228616,0.007911975
0.01,0.008581108,0.007362493,0.0063161603,0.005417965,0.0046470817,0.0039855763,0.0034180111,0.0029311052,0.0025134396,0.0021551999,0.0018479547,0.0015844624,0.0013585052,0.0011647457,0.0009986017,0.0008561441,0.00073399773,0.0006292717,0.000539481,0.00046249887,0.00039650046,0.00033991554,0.0002914059,0.0002498176,0.00021416249,0.00018359735,0.00015739324,0.00013492808,0.00011567053,9.9160934e-5
