md-peak-intensity,md-S₀,md-rep-number,obs_mod,θprior,md-outbreak-size,md-growth-rate,gitcommit,md-α,var_transforms,md-β,θtrue,path
"Any[0.77451986f0, 1.491863f0, 1.6536548f0, 1.7166696f0, 1.7738864f0, 1.9268265f0, 2.324068f0, 2.8095558f0, 3.2986498f0, 3.7184825f0, 3.9363f0, 4.0645533f0, 4.037582f0, 4.033464f0, 3.9949837f0, 4.0185122f0, 4.017596f0, 3.99795f0, 4.06025f0, 4.054351f0, 4.1165056f0, 4.1526723f0, 4.1609654f0, 4.2135496f0, 4.271082f0, 4.243091f0, 4.252044f0, 4.2626123f0, 4.2816057f0, 4.279578f0]","Any[0.095286645f0, 0.23768622f0, 0.26091397f0, 0.25939882f0, 0.26332396f0, 0.3433464f0, 0.5160185f0, 0.5570256f0, 0.5677191f0, 0.621455f0, 0.65728486f0, 0.6692527f0, 0.6755598f0, 0.7147778f0, 0.755688f0, 0.8538591f0, 0.96117204f0, 1.0543895f0, 1.1502523f0, 1.251893f0, 1.3625016f0, 1.4713278f0, 1.5227863f0, 1.6308769f0, 1.6919916f0, 1.72893f0, 1.7855662f0, 1.8227302f0, 1.8378199f0, 1.8930358f0]","Any[0.5612972f0, 0.7747407f0, 0.7986281f0, 0.81138474f0, 0.80581594f0, 0.8533641f0, 0.9963082f0, 1.0815586f0, 1.1384491f0, 1.1984565f0, 1.239441f0, 1.2599124f0, 1.2774289f0, 1.3230646f0, 1.3712002f0, 1.4689668f0, 1.5802513f0, 1.6773504f0, 1.7662058f0, 1.8719245f0, 1.9836961f0, 2.0860205f0, 2.138998f0, 2.2424037f0, 2.3056514f0, 2.3412523f0, 2.396188f0, 2.4286423f0, 2.4427006f0, 2.4893324f0]",PoissonTests{Int64}(1000),"(α = Uniform{Float32}(a=0.05f0, b=0.85f0), β = Uniform{Float32}(a=0.3f0, b=1.5f0), S₀ = Uniform{Float32}(a=0.1f0, b=0.99f0))","Any[0.66070735f0, 1.2303618f0, 1.3218794f0, 1.2437176f0, 1.1621208f0, 1.1568079f0, 1.2931136f0, 1.3715895f0, 1.3878264f0, 1.4234601f0, 1.4558542f0, 1.4748967f0, 1.4829931f0, 1.5214317f0, 1.5580661f0, 1.6469563f0, 1.7455248f0, 1.8275918f0, 1.9126027f0, 2.004962f0, 2.1112144f0, 2.2112746f0, 2.254887f0, 2.358389f0, 2.416452f0, 2.4433086f0, 2.4983478f0, 2.529291f0, 2.5463085f0, 2.5900915f0]","Any[0.8062874f0, 1.8940465f0, 2.5833988f0, 3.110814f0, 3.3479352f0, 3.3118289f0, 3.3489428f0, 3.4658504f0, 3.5949414f0, 3.7518094f0, 3.827388f0, 3.8343809f0, 3.775267f0, 3.7132852f0, 3.6842484f0, 3.651263f0, 3.6560698f0, 3.675029f0, 3.677461f0, 3.728224f0, 3.7686067f0, 3.815648f0, 3.8393414f0, 3.8787885f0, 3.9355423f0, 3.9211895f0, 3.9391477f0, 3.9472382f0, 3.948547f0, 3.9568536f0]",12c09b6e60fed48cc9143e16ea899ba786b7a863-dirty,"Any[0.4081513f0, 0.48549584f0, 0.4887584f0, 0.49391553f0, 0.49325597f0, 0.5563436f0, 0.7581724f0, 0.9312464f0, 1.0731812f0, 1.2063825f0, 1.3024558f0, 1.3671849f0, 1.4267044f0, 1.5104289f0, 1.5899053f0, 1.7134792f0, 1.8458425f0, 1.9607422f0, 2.0773928f0, 2.1996555f0, 2.3255877f0, 2.440682f0, 2.5046816f0, 2.6239913f0, 2.6965616f0, 2.7504408f0, 2.8045814f0, 2.8486896f0, 2.8691459f0, 2.9237714f0]","Dict{String, Vector{Function}}(""peak-intensity"" => [max_inf, inv_max_inf, d_inv_max_inf], ""growth-rate"" => [growth_rate, inv_growth_rate, d_inv_growth_rate], ""outbreak-size"" => [outbreak_size, inv_outbreak_size, d_inv_outbreak_size], ""rep-number"" => [rnot, inv_rnot, d_inv_rnot])","Any[0.3656225f0, 0.5526399f0, 0.5700532f0, 0.5623414f0, 0.547082f0, 0.52930665f0, 0.5521713f0, 0.579932f0, 0.5883158f0, 0.58393866f0, 0.5575307f0, 0.5188596f0, 0.4888817f0, 0.49268377f0, 0.5136732f0, 0.58303607f0, 0.6633158f0, 0.734304f0, 0.7959686f0, 0.87669915f0, 0.96413046f0, 1.0502582f0, 1.0886096f0, 1.1721203f0, 1.2187701f0, 1.2359762f0, 1.2862165f0, 1.3056927f0, 1.3080213f0, 1.351647f0]","(α = 0.2f0, β = 1.25f0, S₀ = 0.6f0)","/home/brendaisy/OneDrive/Bren/Documents/optimal-test-design/data/sims/increasing-tspan-marg/obs_mod=PoissonTests(1000) || θprior=(α=Uniform(a=0.05f0, b=0.85f0), β=Uniform(a=0.3f0, b=1.5f0), S₀=Uniform(a=0.1f0, b=0.99f0)) || θtrue=(α=0.2f0, β=1.25f0, S₀=0.6f0).jld2"
